index,map,slot_gimmick,stack_gimmick,NumberOfItem,NumberOfSlot,NumberOfStack,MixCount,MinMoves,DifficultyScore,DifficultyLabel
115,6_2_6_0#3_1_0_0#7_5_8_4#3_9_1_7#8_9_5_4#5_3_1_2#4_9_0_0#9_2_1_8#5_6_0_0#3_8_2_0#6_4_7_7,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,86.8,Insane
116,6_5_6_0#6_4_0_0#5_2_8_3#3_5_2_7#5_4_2_8#4_7_7_1#3_1_0_0#2_9_4_8#3_8_0_0#1_7_9_0#6_9_1_9,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,29,89.8,Insane
117,1_2_4_0#2_9_0_0#8_7_7_4#4_8_3_7#2_9_9_6#6_3_1_9#3_7_0_0#5_8_2_1#3_4_0_0#6_5_1_0#8_6_5_5,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,89.8,Insane
118,2_6_9_0#4_9_0_0#2_2_7_5#3_6_7_8#7_8_1_4#1_7_4_5#4_3_0_0#5_8_6_8#1_6_0_0#3_1_3_0#2_9_9_5,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,29,89.8,Insane
119,3_2_7_0#9_6_0_0#8_9_2_2#4_2_9_3#4_8_3_1#1_1_3_7#5_4_0_0#6_4_1_8#8_7_0_0#6_5_9_0#5_5_6_7,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,26,86.8,Insane
120,9_4_2_0#9_9_0_0#7_7_8_6#6_1_6_8#4_3_1_3#2_7_3_4#3_1_0_0#4_5_8_6#2_5_0_0#5_7_2_0#8_5_1_9,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,89.8,Insane
121,6_9_5_0#6_2_0_0#4_3_1_3#5_5_1_7#4_5_9_8#6_2_2_7#3_3_0_0#7_8_4_1#1_8_0_0#8_4_2_0#6_7_9_9,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,29,86.8,Insane
122,2_1_6_0#8_9_0_0#4_8_3_6#1_2_3_4#2_7_5_9#5_8_7_3#4_5_0_0#2_6_5_9#4_1_0_0#7_7_8_0#1_6_3_9,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,89.8,Insane
123,3_5_6_0#4_4_0_0#1_7_6_9#1_3_1_8#3_6_2_8#9_7_2_2#5_1_0_0#5_5_7_9#4_8_0_0#3_8_4_0#2_7_9_6,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,31,89.8,Insane
124,6_3_4_0#4_9_0_0#2_3_6_3#9_1_7_9#7_3_5_1#5_4_7_5#4_2_0_0#5_1_7_6#1_8_0_0#9_8_6_0#8_2_2_8,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,89.8,Insane
125,2_9_7_0#6_4_0_0#8_1_3_3#5_8_7_4#5_5_1_8#9_2_2_1#6_9_0_0#8_6_4_7#3_2_0_0#3_5_4_0#7_9_6_1,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,29,89.8,Insane
126,6_2_9_0#7_7_0_0#1_6_8_9#2_8_7_3#4_2_6_5#7_3_9_4#3_5_0_0#1_4_8_9#2_8_0_0#5_4_5_0#1_3_1_6,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,86.8,Insane
127,8_3_1_0#9_4_0_0#5_4_9_3#1_3_4_9#6_9_6_2#5_2_1_2#2_8_0_0#8_5_6_7#8_3_0_0#7_5_1_0#4_7_6_7,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,89.8,Insane
128,7_4_7_0#8_6_0_0#5_8_3_9#1_2_8_4#9_5_8_9#4_1_6_5#9_1_0_0#2_1_2_3#2_6_0_0#5_4_6_0#7_7_3_3,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,31,89.8,Insane
129,8_9_8_0#2_4_0_0#7_2_4_3#7_3_1_6#8_2_7_3#1_5_9_2#3_5_0_0#4_6_7_1#5_5_0_0#6_8_9_0#9_6_1_4,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,26,89.8,Insane
130,3_1_5_0#1_4_0_0#5_7_8_6#4_2_6_4#9_5_9_3#3_8_6_2#7_7_0_0#1_7_8_6#2_2_0_0#4_5_8_0#1_9_9_3,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,89.8,Insane
131,3_6_9_0#3_7_0_0#5_7_9_5#3_6_2_4#9_1_1_7#1_8_8_6#2_8_0_0#4_5_8_4#9_2_0_0#4_3_1_0#6_5_2_7,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,89.8,Insane
132,3_7_9_0#2_8_0_0#1_7_7_8#6_7_5_1#5_1_2_2#6_3_4_3#5_4_0_0#9_6_5_2#9_6_0_0#3_8_8_0#4_1_4_9,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,26,89.8,Insane
133,6_7_4_0#1_2_0_0#2_3_1_8#2_5_9_9#5_6_4_8#6_7_4_7#1_3_0_0#8_2_1_6#3_8_0_0#7_5_4_0#3_5_9_9,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,89.8,Insane
134,4_8_3_0#7_2_0_0#9_5_1_2#6_3_5_4#5_8_4_8#7_9_9_7#2_3_0_0#5_9_8_6#6_6_0_0#7_4_2_0#1_1_3_1,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,89.8,Insane
135,3_3_8_0#9_2_0_0#7_5_1_8#3_2_8_5#9_1_2_3#7_8_9_9#4_7_0_0#1_4_5_2#6_5_0_0#6_4_6_0#4_7_1_6,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,89.8,Insane
136,6_6_3_0#1_1_0_0#4_8_9_5#1_1_5_2#7_9_7_2#2_4_2_8#6_3_0_0#3_5_7_5#9_9_0_0#4_8_4_0#7_3_8_6,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,26,89.8,Insane
137,2_8_2_0#3_1_0_0#4_8_7_3#4_3_2_7#9_4_9_5#4_7_1_8#6_7_0_0#6_1_3_5#6_5_0_0#9_9_1_0#5_8_6_2,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,89.8,Insane
138,6_2_8_0#2_5_0_0#1_9_7_2#5_4_5_2#3_7_6_1#9_6_3_8#8_4_0_0#4_4_9_8#7_9_0_0#1_7_1_0#5_3_6_3,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,26,89.8,Insane
139,2_1_8_0#8_6_0_0#6_3_5_7#6_2_4_3#1_4_3_2#9_5_9_9#7_7_0_0#2_1_3_1#4_8_0_0#8_5_6_0#9_7_4_5,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,89.8,Insane
140,9_3_8_0#5_7_0_0#6_1_8_9#3_4_7_4#6_8_2_7#5_8_4_2#9_3_0_0#6_6_1_5#7_1_0_0#4_1_2_0#2_9_5_3,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,89.8,Insane
141,2_1_1_0#7_1_0_0#6_6_7_3#9_2_5_8#8_4_5_3#4_9_6_2#7_2_0_0#7_3_5_4#1_9_0_0#5_9_6_0#8_8_4_3,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,86.8,Insane
142,4_5_3_0#1_5_0_0#9_3_2_8#6_8_4_6#1_6_2_4#1_9_3_9#1_7_0_0#7_8_6_7#4_5_0_0#2_2_8_0#3_5_9_7,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,89.8,Insane
143,5_9_1_0#3_4_0_0#9_4_8_6#3_2_5_2#3_1_8_3#1_4_8_6#7_9_0_0#2_5_9_7#7_7_0_0#1_6_2_0#4_5_8_6,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,29,89.8,Insane
144,5_7_2_0#3_3_0_0#8_6_8_2#6_3_7_5#5_6_1_8#4_7_9_6#5_9_0_0#9_4_8_2#1_7_0_0#1_4_9_0#3_2_1_4,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,89.8,Insane
145,2_5_9_0#9_5_0_0#4_3_4_8#3_2_8_1#7_9_5_1#8_6_6_7#3_4_0_0#6_3_8_2#4_7_0_0#1_2_5_0#1_6_9_7,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,89.8,Insane
146,2_4_5_0#8_4_0_0#1_7_8_1#8_6_2_4#5_4_9_3#3_3_7_1#2_6_0_0#3_2_9_7#6_5_0_0#9_1_9_0#8_5_7_6,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,89.8,Insane
147,2_1_6_0#4_5_0_0#9_4_9_1#5_1_5_1#4_4_7_6#8_3_2_6#8_3_0_0#9_2_5_9#7_6_0_0#8_2_3_0#7_8_3_7,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,89.8,Insane
148,1_3_6_0#2_5_0_0#6_1_8_6#7_9_3_2#4_7_6_4#5_4_9_1#5_1_0_0#5_3_7_8#4_7_0_0#8_9_8_0#3_2_2_9,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,89.8,Insane
149,1_3_7_0#8_9_0_0#1_6_1_4#6_2_5_4#6_7_1_2#3_8_7_2#9_8_0_0#7_5_9_5#3_4_0_0#9_2_8_0#3_6_4_5,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,89.8,Insane
150,7_9_1_0#2_4_6_0#2_4_4_0#2_5_9_5#5_4_0_0#1_8_5_6#6_3_1_0#7_8_6_0#3_3_7_9#9_2_8_0#7_3_8_1,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,29,89.8,Insane
151,4_5_1_0#5_2_6_0#9_1_3_0#8_3_8_1#1_7_0_0#7_6_9_9#4_7_8_0#2_9_3_0#6_5_4_7#2_5_4_0#8_6_2_3,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,86.8,Insane
152,3_1_9_0#8_4_2_0#8_5_7_0#4_1_3_7#7_1_0_0#8_9_7_3#4_6_2_0#8_2_5_0#2_3_6_6#9_1_9_0#6_5_4_5,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,89.8,Insane
153,9_4_5_0#6_1_6_0#3_2_2_0#9_9_1_4#2_6_0_0#8_5_2_8#7_5_4_0#9_3_1_0#4_1_7_8#7_3_7_0#6_5_3_8,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,29,89.8,Insane
154,8_8_6_0#5_4_4_0#4_1_8_0#3_9_6_7#2_4_0_0#5_6_5_2#2_7_1_0#7_5_1_0#2_8_3_1#9_7_3_0#9_9_6_3,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,89.8,Insane
155,7_4_6_0#9_8_7_0#3_1_7_0#4_8_9_6#5_1_0_0#3_5_5_2#5_8_2_0#1_2_7_0#4_1_6_4#6_8_2_0#9_3_9_3,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,32,89.8,Insane
156,1_6_5_0#6_7_2_0#3_3_1_0#5_8_6_7#9_4_0_0#4_4_5_1#6_9_5_0#2_2_8_0#4_3_8_1#2_3_7_0#7_8_9_9,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,25,89.8,Insane
157,1_8_7_0#4_9_9_0#6_5_5_0#8_8_6_3#2_1_0_0#6_4_2_9#3_2_7_0#1_4_8_0#7_6_5_2#5_3_3_0#1_9_4_7,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,25,86.8,Insane
158,3_8_6_0#5_3_6_0#8_6_2_0#2_8_9_7#3_1_0_0#7_5_2_7#8_9_3_0#4_5_7_0#4_6_9_9#5_1_1_0#4_1_2_4,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,31,89.8,Insane
159,4_9_3_0#5_8_9_0#8_9_5_0#7_4_6_2#1_2_0_0#6_7_6_3#3_3_2_0#2_9_1_0#5_1_7_5#6_8_8_0#7_1_4_4,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,26,89.8,Insane
160,3_2_8_0#5_2_9_0#3_6_3_0#1_2_9_8#7_5_0_0#5_2_3_7#9_1_6_0#6_4_6_0#1_4_8_7#1_9_4_0#5_8_4_7,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,33,89.8,Insane
161,4_9_9_0#8_3_5_0#7_9_3_0#1_2_1_8#2_5_0_0#7_5_3_7#1_8_6_0#2_3_9_0#6_4_8_4#6_1_6_0#7_4_5_2,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,31,89.8,Insane
162,2_2_5_0#5_3_7_0#5_8_7_0#3_1_8_1#9_1_0_0#7_6_6_2#1_7_9_0#9_8_6_0#6_4_4_3#3_4_4_0#9_5_8_2,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,86.8,Insane
163,2_4_8_0#1_9_9_0#4_3_7_0#6_8_7_3#6_8_0_0#9_2_9_4#5_4_5_0#6_2_7_0#1_2_6_3#1_8_5_0#5_7_1_3,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,32,89.8,Insane
164,7_5_2_0#9_8_5_0#5_9_9_0#8_4_4_6#7_7_0_0#2_2_4_6#7_3_3_0#1_5_6_0#2_3_9_4#1_3_1_0#6_8_1_8,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,26,89.8,Insane
165,1_5_6_0#9_4_8_0#8_1_4_0#1_5_3_2#4_9_0_0#6_2_5_9#2_6_7_0#5_4_7_0#1_7_2_3#8_8_3_0#9_6_7_3,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,89.8,Insane
166,4_2_8_0#3_9_5_0#1_7_2_0#7_9_8_9#3_5_0_0#3_5_4_1#6_6_1_0#5_4_2_0#1_4_2_6#8_9_7_0#3_8_6_7,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,89.8,Insane
167,3_2_1_0#7_9_3_0#8_1_5_0#3_5_4_5#2_1_0_0#6_8_7_8#2_2_6_0#9_4_4_0#1_3_5_7#8_9_9_0#7_6_4_6,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,26,89.8,Insane
168,3_8_5_0#9_2_9_0#3_2_2_0#3_7_5_7#4_9_0_0#2_6_8_4#6_1_4_0#4_3_5_0#6_1_6_5#9_7_7_0#1_1_8_8,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,26,89.8,Insane
169,9_9_2_0#3_1_6_0#4_5_3_0#6_3_7_5#8_7_0_0#8_9_5_7#2_1_7_0#6_9_4_0#1_8_1_2#2_4_6_0#8_5_3_4,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,89.8,Insane
170,5_6_9_0#9_9_7_0#4_1_6_0#6_3_3_8#2_8_0_0#6_2_3_8#1_2_7_0#5_4_9_0#4_5_5_8#1_3_7_0#2_4_1_7,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,89.8,Insane
171,6_9_1_0#6_3_7_0#4_3_5_0#5_2_4_2#4_5_0_0#6_2_8_1#3_9_8_0#7_8_2_0#1_5_3_7#8_4_1_0#6_7_9_9,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,86.8,Insane
172,2_1_2_0#8_9_3_0#4_8_6_0#1_8_3_6#7_5_0_0#5_8_7_9#4_5_2_0#2_6_5_0#4_3_3_4#7_7_1_0#1_6_9_9,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,89.8,Insane
