index,map,slot_gimmick,stack_gimmick,NumberOfItem,NumberOfSlot,NumberOfStack,MixCount,MinMoves,DifficultyScore,DifficultyLabel
487,9_7_3_7#4_1_5_7#2_1_6_8#2_5_4_4#7_9_9_3#9_1_5_6#3_1_8_5#2_2_8_3#6_4_8_6#0#0,0_1_1_0#1_0_1_0#1_1_0_0#1_0_1_0#0_1_1_0#1_0_1_0#1_1_0_0#1_0_1_0#0_1_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,29,95.8,Insane
488,5_7_3_4#8_6_9_8#2_2_6_9#3_1_9_7#4_2_4_1#3_8_7_2#6_5_3_8#5_4_1_9#1_6_5_7#0#0,0_1_1_0#1_0_1_0#1_1_0_0#1_0_1_0#0_1_1_0#1_0_1_0#1_1_0_0#1_0_1_0#0_1_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,95.8,Insane
489,8_9_3_4#6_3_2_6#1_5_3_3#1_8_5_8#1_6_9_2#6_7_9_2#5_1_7_7#4_9_4_7#4_2_5_8#0#0,0_1_1_0#1_0_1_0#1_1_0_0#1_0_1_0#0_1_1_0#1_0_1_0#1_1_0_0#1_0_1_0#0_1_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,95.8,Insane
490,5_2_1_3#2_7_2_9#4_4_1_3#4_2_8_7#3_6_5_8#6_1_3_6#1_6_5_7#9_8_9_7#8_9_4_5#0#0,0_1_1_0#1_0_1_0#1_1_0_0#1_0_1_0#0_1_1_0#1_0_1_0#1_1_0_0#1_0_1_0#0_1_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,29,95.8,Insane
491,9_6_1_4#8_2_3_6#2_7_3_2#4_9_9_3#9_5_6_7#7_2_5_5#8_5_1_6#7_1_4_8#4_1_8_3#0#0,0_1_1_0#1_0_1_0#1_1_0_0#1_0_1_0#0_1_1_0#1_0_1_0#1_1_0_0#1_0_1_0#0_1_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,29,95.8,Insane
492,4_7_5_2#6_6_2_1#4_3_6_5#2_7_5_1#9_3_4_8#5_8_1_1#7_9_6_9#8_3_7_4#3_2_9_8#0#0,0_1_1_0#1_0_1_0#1_1_0_0#1_0_1_0#0_1_1_0#1_0_1_0#1_1_0_0#1_0_1_0#0_1_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,95.8,Insane
493,6_1_1_6#4_4_6_2#9_8_9_5#2_8_9_3#6_3_7_1#7_1_7_3#8_5_5_7#2_4_9_8#2_3_5_4#0#0,0_1_1_0#1_0_1_0#1_1_0_0#1_0_1_0#0_1_1_0#1_0_1_0#1_1_0_0#1_0_1_0#0_1_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,95.8,Insane
494,5_7_7_2#3_4_2_4#6_7_6_8#9_4_7_4#3_5_6_5#9_1_1_8#6_5_3_9#1_2_3_8#1_8_9_2#0#0,0_1_1_0#1_0_1_0#1_1_0_0#1_0_1_0#0_1_1_0#1_0_1_0#1_1_0_0#1_0_1_0#0_1_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,29,95.8,Insane
495,4_3_3_7#9_2_8_9#2_3_4_1#5_6_1_9#6_8_2_7#8_5_5_1#1_6_7_6#9_3_7_4#5_2_4_8#0#0,0_1_1_0#1_0_1_0#1_1_0_0#1_0_1_0#0_1_1_0#1_0_1_0#1_1_0_0#1_0_1_0#0_1_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,29,95.8,Insane
496,2_4_8_4#8_3_9_7#9_2_8_6#6_8_5_3#3_5_7_4#6_2_5_7#1_3_1_1#6_4_2_1#9_7_5_9#0#0,0_1_1_0#1_0_1_0#1_1_0_0#1_0_1_0#0_1_1_0#1_0_1_0#1_1_0_0#1_0_1_0#0_1_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,95.8,Insane
497,2_2_5_8#3_6_1_4#8_4_7_8#1_3_7_7#5_6_6_2#2_9_4_1#5_9_3_7#9_9_4_5#1_8_6_3#0#0,0_1_1_0#1_0_1_0#1_1_0_0#1_0_1_0#0_1_1_0#1_0_1_0#1_1_0_0#1_0_1_0#0_1_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,26,95.8,Insane
498,2_8_7_4#5_8_9_6#2_4_9_5#5_5_3_9#8_2_1_7#4_3_7_9#1_1_3_3#6_6_1_2#8_7_6_4#0#0,0_1_1_0#1_0_1_0#1_1_0_0#1_0_1_0#0_1_1_0#1_0_1_0#1_1_0_0#1_0_1_0#0_1_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,26,95.8,Insane
499,8_6_6_2#7_4_7_7#3_5_8_3#9_4_1_9#3_9_8_4#1_2_1_9#8_6_5_2#5_4_2_6#1_7_5_3#0#0,0_1_1_0#1_0_1_0#1_1_0_0#1_0_1_0#0_1_1_0#1_0_1_0#1_1_0_0#1_0_1_0#0_1_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,95.8,Insane
500,5_4_7_1#9_1_7_1#2_3_8_7#2_9_5_8#4_1_3_4#9_9_3_3#5_5_6_8#7_6_2_6#6_8_4_2#0#0,0_1_1_0#1_0_1_0#1_1_0_0#1_0_1_0#0_1_1_0#1_0_1_0#1_1_0_0#1_0_1_0#0_1_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,95.8,Insane
501,1_9_6_1#9_7_5_2#2_5_1_4#1_7_6_2#7_6_8_4#3_4_5_8#7_8_9_5#9_3_8_3#3_2_4_6#0#0,0_1_1_0#1_0_1_0#1_1_0_0#1_0_1_0#0_1_1_0#1_0_1_0#1_1_0_0#1_0_1_0#0_1_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,31,95.8,Insane
502,1_1_9_3#6_9_3_2#9_5_8_5#1_7_5_7#2_4_6_5#6_8_4_8#9_1_6_7#3_2_7_2#4_8_3_4#0#0,0_1_1_0#1_0_1_0#1_1_0_0#1_0_1_0#0_1_1_0#1_0_1_0#1_1_0_0#1_0_1_0#0_1_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,95.8,Insane
503,0#7_7_6_8#2_4_4_2#2_5_9_5#5_6_3_7#8_5_8_6#0#4_9_3_1#3_3_7_6#9_2_1_1#4_8_9_1,0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,25,95.8,Insane
504,0#6_9_1_2#3_5_7_3#8_6_2_8#1_4_1_7#9_5_6_1#0#2_4_8_7#4_4_5_3#5_9_3_8#2_7_9_6,0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,95.8,Insane
505,0#5_5_8_9#2_4_5_8#2_7_3_1#7_8_3_1#6_6_9_9#0#7_7_3_1#9_2_8_4#4_6_4_6#5_2_1_3,0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,95.8,Insane
506,0#4_9_2_4#8_7_8_5#9_6_1_7#2_6_1_2#9_6_4_4#0#3_8_7_3#2_5_3_5#9_6_1_1#8_5_3_7,0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,33,95.8,Insane
507,0#8_6_8_2#7_1_1_8#9_6_4_4#3_9_3_3#7_1_4_7#0#4_5_9_2#5_8_3_6#2_6_5_9#7_1_5_2,0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,29,95.8,Insane
508,0#8_3_6_5#6_9_3_1#6_7_9_2#1_7_4_5#2_8_3_4#0#6_1_7_4#9_5_4_8#1_9_7_5#8_2_3_2,0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,34,95.8,Insane
509,0#1_2_9_5#4_4_6_6#5_2_7_8#3_7_5_1#4_3_9_2#0#5_1_2_9#3_6_4_8#7_6_8_3#9_8_7_1,0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,31,95.8,Insane
510,0#9_3_2_2#7_6_1_5#4_1_4_5#2_5_7_3#5_9_1_8#0#9_8_6_9#6_7_6_8#2_3_7_4#8_3_1_4,0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,95.8,Insane
511,0#2_9_1_9#9_6_3_7#8_7_6_2#6_2_3_4#6_7_3_9#0#5_4_2_1#1_5_5_7#8_8_4_3#4_5_1_8,0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,95.8,Insane
512,0#7_1_7_2#4_8_9_7#8_4_6_9#5_1_3_4#6_5_5_7#0#1_3_8_2#3_3_1_6#8_9_6_9#2_2_5_4,0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,95.8,Insane
513,0#3_5_8_2#4_9_8_5#5_4_1_3#2_8_3_6#8_4_7_2#0#4_6_1_7#5_3_1_9#6_7_9_6#2_7_1_9,0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,31,95.8,Insane
514,0#8_9_9_8#4_5_5_7#5_6_2_6#1_7_4_3#8_7_3_2#0#4_7_1_6#5_2_8_2#9_6_9_3#1_4_1_3,0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,95.8,Insane
515,0#1_2_3_6#7_6_7_1#8_5_6_7#3_8_1_9#4_5_5_9#0#7_2_3_9#1_2_5_4#4_9_8_2#4_6_3_8,0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,36,95.8,Insane
516,0#3_9_1_4#1_8_6_3#1_2_4_5#2_5_9_3#8_7_5_5#0#8_7_4_1#6_3_6_9#6_8_4_7#2_7_2_9,0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,33,95.8,Insane
517,0#4_8_8_5#2_4_9_1#5_7_8_1#3_1_7_9#1_4_2_2#0#9_3_4_5#7_6_6_9#7_3_5_6#6_2_3_8,0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,95.8,Insane
518,0#9_5_3_6#7_8_6_2#8_9_2_7#7_1_8_2#1_6_7_5#0#3_8_1_5#5_9_4_4#6_9_1_3#4_2_4_3,0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,29,95.8,Insane
519,0#5_6_6_9#8_5_9_8#1_1_4_2#6_2_2_8#9_1_3_5#0#7_4_3_2#7_7_3_6#8_4_7_3#1_9_4_5,0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,29,95.8,Insane
520,0#4_6_7_5#3_1_3_4#7_8_2_7#8_8_6_1#2_4_5_5#0#2_8_3_9#2_9_5_6#3_1_6_9#1_4_9_7,0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,31,95.8,Insane
521,0#4_6_1_2#4_9_8_2#3_7_9_5#4_8_7_3#9_6_3_4#0#6_2_8_1#9_6_1_5#1_7_3_2#5_8_5_7,0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,32,95.8,Insane
522,0#2_3_6_1#5_1_8_9#2_2_1_9#8_6_7_8#1_3_4_2#0#4_7_9_5#4_9_7_5#4_5_3_3#7_8_6_6,0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,95.8,Insane
523,0#6_2_1_2#4_1_2_4#9_9_5_3#4_5_3_8#7_6_3_5#0#4_6_8_1#5_2_8_7#8_6_1_7#3_7_9_9,0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,29,95.8,Insane
524,0#2_4_6_1#6_9_2_6#5_1_3_6#4_9_5_1#5_2_9_5#0#8_7_4_8#7_9_3_4#1_7_3_8#8_7_2_3,0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,34,95.8,Insane
525,0#7_1_9_3#2_1_2_6#4_8_3_7#8_6_5_9#6_5_9_8#0#7_5_4_5#7_4_1_9#1_4_3_8#3_2_2_6,0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,29,95.8,Insane
526,0#3_1_8_8#1_7_6_3#6_5_4_1#9_2_7_8#2_5_6_7#0#6_2_8_7#3_4_5_9#4_5_9_9#1_2_4_3,0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,92.8,Insane
527,0#9_4_2_6#2_1_1_8#4_7_1_4#9_8_9_5#6_5_3_7#0#2_9_1_6#4_7_5_7#3_8_2_3#5_8_3_6,0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,31,95.8,Insane
528,0#7_6_4_2#8_4_7_4#5_6_1_7#5_5_9_8#1_3_2_1#0#8_6_9_7#3_2_9_9#3_5_2_4#8_3_6_1,0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,32,95.8,Insane
529,0#7_7_6_2#1_6_8_9#9_8_7_3#4_2_6_6#7_3_9_5#0#1_4_8_9#2_8_1_4#5_4_5_5#3_3_2_1,0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,95.8,Insane
530,0#2_9_8_7#3_4_5_7#8_4_3_6#4_5_1_8#2_2_1_2#0#8_9_6_6#7_5_3_1#6_5_7_3#1_4_9_9,0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,92.8,Insane
531,0#1_1_4_9#5_1_5_9#2_2_8_4#7_5_8_9#3_7_4_3#0#2_1_7_8#2_6_3_3#5_6_6_4#9_8_6_7,0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,95.8,Insane
532,0#8_3_3_5#4_5_2_1#2_3_1_7#4_7_9_2#4_6_3_9#0#2_8_1_6#5_6_1_8#7_6_9_8#7_9_5_4,0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,33,95.8,Insane
533,0#1_6_4_3#9_9_1_7#1_2_9_6#3_8_2_9#6_4_8_7#0#5_6_4_8#4_3_7_5#2_2_5_7#3_1_5_8,0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,95.8,Insane
534,0#5_5_3_5#1_2_2_7#7_6_9_6#6_1_3_8#4_1_2_2#0#4_3_9_8#7_3_9_8#8_4_6_5#7_4_9_1,0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,33,95.8,Insane
535,0#5_8_4_2#8_3_3_9#1_5_1_8#7_2_8_2#9_6_5_2#0#9_6_6_4#6_7_4_1#3_3_1_7#9_7_4_5,0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,29,92.8,Insane
536,0#7_4_6_9#1_3_6_1#2_3_9_9#8_9_2_6#6_5_8_5#0#4_7_8_8#3_5_1_7#3_7_5_1#2_4_2_4,0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,95.8,Insane
537,0#7_9_3_5#4_7_6_9#1_4_6_8#1_5_8_4#2_3_3_1#0#6_2_9_7#5_9_2_4#1_5_6_2#7_8_3_8,0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,35,92.8,Insane
538,0#1_5_3_2#7_5_4_9#1_7_3_4#8_5_8_6#6_9_8_4#0#3_4_9_9#1_5_8_1#2_2_6_3#7_7_2_6,0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,95.8,Insane
539,0#9_4_6_1#4_9_3_7#2_7_8_1#8_1_4_7#5_6_2_3#0#3_7_6_9#2_5_8_3#9_6_8_2#5_5_4_1,0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,31,95.8,Insane
540,0#7_6_2_4#8_8_6_8#6_8_4_1#9_1_7_6#9_3_2_4#0#3_9_7_3#1_9_5_1#2_7_2_5#3_4_5_5,0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,29,95.8,Insane
541,0#6_4_7_8#2_7_5_1#1_3_1_9#2_5_4_6#9_3_7_1#0#7_5_8_3#2_5_6_9#4_8_6_4#2_8_9_3,0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,31,95.8,Insane
542,0#7_8_9_8#7_1_6_2#8_6_3_6#1_4_4_1#9_6_5_5#0#9_7_2_3#5_4_3_3#1_5_4_8#7_9_2_2,0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,95.8,Insane
543,0#9_7_2_3#1_5_6_4#8_9_4_3#8_4_7_9#3_6_9_5#0#6_7_1_5#2_2_8_1#2_1_5_3#8_7_4_6,0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,95.8,Insane
544,0#8_2_3_6#9_6_9_2#4_8_3_2#1_7_9_1#2_3_5_5#0#4_1_8_9#3_4_4_5#7_6_5_6#1_7_7_8,0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,95.8,Insane
545,0#3_8_2_3#7_7_4_1#7_4_8_2#4_3_9_8#2_9_1_7#0#6_6_1_9#6_5_9_5#6_5_2_8#5_4_3_1,0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,95.8,Insane
546,0#5_6_4_9#3_3_5_8#5_7_4_1#1_6_9_8#2_1_6_7#0#3_8_4_7#6_5_2_1#4_2_2_9#7_8_9_3,0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,31,92.8,Insane
547,0#9_3_6_7#8_1_6_4#3_8_2_5#7_5_1_9#5_4_3_5#0#6_3_1_2#4_8_8_7#4_2_1_7#2_9_6_9,0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,92.8,Insane
