index,map,slot_gimmick,stack_gimmick,NumberOfItem,NumberOfSlot,NumberOfStack,MixCount,MinMoves,DifficultyScore,DifficultyLabel
117,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
118,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
119,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
120,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
121,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
122,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
123,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
124,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
125,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
126,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
127,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
128,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
129,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
130,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
131,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
132,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
133,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
134,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
135,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
136,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
137,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
138,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
139,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
140,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
141,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
142,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
143,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
144,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
145,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
